=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.22 14:45:08 =~=~=~=~=~=~=~=~=~=~=~=
imu_seq,baro_seq,timestamp_us,roll_deg,pitch_deg,yaw_deg,heading_deg,altitude_m,raw_altitude_m,climb_rate_mps,pressure_pa,temperature_c,comp_altitude_m,comp_climb_rate_mps,comp_accel_up_mss,accel_x_mss,accel_y_mss,accel_z_mss,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x_ut,mag_y_ut,mag_z_ut,linacc_x_mss,linacc_y_mss,linacc_z_mss,grav_x_mss,grav_y_mss,grav_z_mss,calib_sys,calib_gyro,calib_accel,calib_mag,imu_valid,baro_valid
[IMU] BNO055 axis_map=0x24 sign_x=0 sign_y=0 sign_z=0
[SETUP] Baro PROM: C1=39189 C2=35799 C3=24633 C4=24872 C5=35093 C6=27857
[SETUP] Airspeed init failed -- check wiring/I2C address
[SETUP] SD card init failed -- check the card is inserted
11054,3672,122104584,4.000,-99.812,-18.759,341.250,-0.370,-0.383,-0.374,99985.89,36.38,-60.512,-58.022,-9.8544,0.0200,9.5100,-0.8300,-0.0625,-0.2500,0.0625,-10.8750,20.0000,33.0625,0.0300,-0.3000,0.0700,0.0000,9.7500,-0.9500,3,3,3,3,1,1
11066,3676,122224874,3.938,-99.312,-18.741,341.312,-0.307,-0.067,1.118,99982.14,36.37,-60.190,-57.757,-10.2746,0.3500,9.6000,-1.4200,-17.3125,0.1250,-3.8750,-10.8750,20.0000,32.7500,0.2700,-0.2800,-0.2900,-0.0100,9.7600,-0.8600,3,3,3,3,1,1
11078,3680,122344285,3.750,-98.375,-18.802,341.125,-0.273,0.586,-0.420,99974.41,36.38,-59.897,-57.474,-9.8211,0.0100,9.5900,-0.6600,3.4375,-1.2500,3.1875,-12.0000,20.0000,33.0625,0.0000,-0.2700,0.0900,-0.0500,9.7800,-0.7000,3,3,3,3,1,1
11090,3684,122464737,3.875,-98.375,-18.949,340.938,-0.628,-0.263,-3.184,99984.47,36.39,-59.663,-57.228,-9.8519,0.0500,9.5800,-0.6200,-2.0000,0.1875,0.1875,-11.5625,20.3750,33.8750,0.0000,-0.2900,0.1100,-0.0200,9.7800,-0.7100,3,3,3,3,1,1
11102,3688,122583446,3.938,-98.125,-19.085,340.812,-0.830,-0.498,-1.416,99987.25,36.39,-59.439,-56.987,-9.7876,0.0000,9.5200,-0.5200,-1.3750,0.5000,0.6250,-11.5625,19.5625,33.0625,0.0500,-0.2700,0.1100,-0.0100,9.7800,-0.6600,3,3,3,3,1,1
11114,3692,122704820,3.750,-97.375,-19.186,340.688,-0.902,-0.881,-0.718,99991.80,36.39,-59.195,-56.746,-9.5536,-0.1900,9.5300,-0.1200,-8.9375,5.0000,-3.3125,-12.0000,18.5000,34.3750,-0.1900,-0.2300,0.4200,-0.0500,9.7900,-0.5300,3,3,3,3,1,1
11126,3696,122825117,3.938,-97.062,-19.315,340.500,-0.499,-0.676,3.687,99989.37,36.40,-58.844,-56.482,-9.7548,0.0100,9.5000,-0.1500,-2.1250,2.0000,1.3750,-10.8750,18.8750,33.5625,0.0000,-0.2800,0.3200,-0.0100,9.7900,-0.4800,3,3,3,3,1,1
11135,3699,122914917,3.875,-97.062,-19.422,340.562,-0.477,-0.013,-0.020,99981.51,36.38,-58.632,-56.299,-9.7999,0.0200,9.5500,-0.4300,-4.7500,2.9375,-3.5000,-12.7500,18.5000,34.0000,0.0300,-0.2800,0.1600,-0.0200,9.7900,-0.4800,3,3,3,3,1,1
11147,3703,123044940,3.875,-97.062,-19.442,340.500,-0.553,-1.074,0.186,99994.08,36.38,-58.342,-56.051,-9.8595,0.0800,9.5400,-0.4300,1.3125,0.1250,3.0000,-12.0000,18.1875,34.0000,0.1100,-0.2000,0.0000,-0.0200,9.7900,-0.4800,3,3,3,3,1,1
11159,3707,123165446,3.875,-96.562,-19.540,340.375,-0.531,0.281,-1.457,99978.02,36.39,-58.119,-55.832,-9.5356,-0.2000,9.5200,-0.0100,-0.3750,0.3125,1.6875,-12.3750,19.1875,34.3750,-0.0800,-0.2200,0.2000,-0.0200,9.7900,-0.4000,3,3,3,3,1,1
11171,3711,123284400,4.000,-96.438,-19.728,340.125,-0.313,-0.500,2.809,99987.27,36.40,-57.775,-55.602,-9.8901,0.1200,9.5800,-0.3500,-0.8750,0.8750,0.8125,-12.7500,18.1875,34.0000,0.0900,-0.2300,0.0300,0.0000,9.7900,-0.3700,3,3,3,3,1,1
11183,3715,123405583,4.000,-96.312,-19.846,340.125,-0.441,0.186,-2.049,99979.15,36.39,-57.560,-55.395,-9.7687,0.0000,9.5300,-0.3200,-0.5625,0.6250,0.6875,-12.0000,18.5000,33.0625,-0.0100,-0.2300,0.0700,0.0000,9.8000,-0.3600,3,3,3,3,1,1
11195,3719,123525777,4.062,-96.188,-19.956,339.938,-0.113,1.769,1.194,99960.38,36.40,-57.272,-55.183,-9.6682,-0.0800,9.5500,-0.1300,-2.8125,0.8750,0.3750,-12.3750,18.8750,33.8750,-0.0500,-0.2400,0.2500,0.0100,9.8000,-0.3400,3,3,3,3,1,1
11207,3723,123645284,4.125,-96.125,-20.068,339.812,-0.220,-0.704,1.443,99989.69,36.39,-56.940,-54.973,-9.8487,0.0900,9.5100,-0.2400,-3.7500,3.0000,-1.3750,-12.7500,18.8750,34.0000,0.0200,-0.2800,0.2000,0.0200,9.8000,-0.3200,3,3,3,3,1,1
11219,3727,123765695,4.062,-96.000,-20.154,339.812,-0.320,-0.321,-1.299,99985.16,36.38,-56.717,-54.782,-9.8651,0.0900,9.5500,-0.3800,-1.2500,-0.3125,0.1875,-12.3750,18.5000,34.3750,0.1800,-0.2300,-0.1400,0.0100,9.8000,-0.3000,3,3,3,3,1,1
11231,3731,123884157,4.062,-95.688,-20.199,339.750,-0.252,-0.373,0.955,99985.77,36.40,-56.449,-54.584,-9.8164,0.0600,9.5100,-0.1700,3.8750,-1.6250,3.9375,-12.3750,18.5000,34.7500,0.0500,-0.2800,0.0700,0.0100,9.8000,-0.2500,3,3,3,3,1,1
11241,3734,123986065,4.188,-95.812,-20.365,339.500,-0.395,0.151,-1.838,99979.56,36.37,-56.300,-54.448,-9.6760,-0.0600,9.5900,0.0000,-1.0000,1.3125,-1.1250,-12.7500,18.5000,35.5625,-0.1400,-0.2600,0.3300,0.0300,9.8000,-0.2700,3,3,3,3,1,1
11253,3738,124105950,4.562,-95.938,-20.573,339.188,-0.528,-1.399,0.342,99997.94,36.39,-56.059,-54.268,-9.9882,0.2300,9.5000,-0.3000,0.5625,-0.1250,3.6875,-11.5625,18.5000,33.5625,0.2600,-0.2800,-0.1600,0.0900,9.8000,-0.2800,3,3,3,3,1,1
11265,3742,124226126,4.312,-95.562,-20.762,339.250,-0.403,-0.496,0.960,99987.23,36.39,-55.845,-54.104,-9.6277,-0.1100,9.5300,0.0000,-2.2500,-0.1250,-0.1250,-12.3750,18.5000,34.7500,-0.1200,-0.2700,0.1800,0.0600,9.8000,-0.2300,3,3,3,3,1,1
11277,3746,124346049,4.562,-95.875,-20.873,339.062,-0.366,0.922,-0.565,99970.42,36.39,-55.671,-53.951,-9.6893,-0.0400,9.5300,0.0000,2.7500,-0.5000,0.9375,-12.7500,18.5000,34.7500,-0.0900,-0.2600,0.2100,0.1000,9.8000,-0.2800,3,3,3,3,1,1
11289,3750,124466435,4.812,-96.188,-20.983,338.938,-0.427,-1.639,1.720,100000.77,36.39,-55.391,-53.789,-9.8038,0.0600,9.5200,-0.2200,0.0625,-0.3750,1.1875,-12.7500,18.5000,34.3750,-0.0400,-0.2700,0.1400,0.1400,9.7900,-0.3300,3,3,3,3,1,1
11301,3754,124585232,5.000,-96.312,-21.113,338.812,-0.519,-0.841,-0.993,99991.32,36.40,-55.243,-53.660,-9.8831,0.1500,9.5200,-0.1700,2.0000,-0.9375,0.3125,-12.3750,18.1875,34.0000,-0.0100,-0.2500,0.0900,0.1700,9.7900,-0.3500,3,3,3,3,1,1
11313,3758,124706602,5.062,-96.625,-21.128,338.812,-0.536,-0.953,-0.412,99992.64,36.39,-55.063,-53.525,-9.8615,0.1300,9.5500,-0.2000,3.5625,-0.4375,1.3125,-12.7500,19.1875,34.3750,0.0100,-0.2400,0.0900,0.1800,9.7900,-0.4100,3,3,3,3,1,1
11325,3762,124826871,5.188,-96.938,-21.212,338.688,-0.842,-1.987,-1.859,100004.91,36.39,-54.940,-53.413,-9.9733,0.2300,9.5000,-0.3500,1.0000,0.3750,0.4375,-12.3750,19.1875,34.7500,0.0800,-0.2800,0.1100,0.2100,9.7900,-0.4600,3,3,3,3,1,1
11335,3765,124927085,5.250,-97.125,-21.277,338.688,-0.683,-0.710,-0.051,99989.77,36.39,-54.820,-53.316,-9.8963,0.1500,9.5700,-0.4000,3.6875,-0.7500,1.0000,-11.5625,18.8750,34.7500,0.0300,-0.2500,0.0000,0.2100,9.7900,-0.5000,3,3,3,3,1,1
11347,3769,125046347,5.250,-97.125,-21.377,338.562,-0.747,-0.955,0.061,99992.66,36.37,-54.679,-53.208,-9.9738,0.2300,9.5200,-0.3800,-2.3125,1.1250,-0.5000,-12.3750,20.0000,35.1875,-0.0100,-0.2500,0.1100,0.2200,9.7900,-0.4900,3,3,3,3,1,1
11359,3773,125166795,5.250,-96.938,-21.420,338.562,-0.788,-0.175,-1.467,99983.42,36.37,-54.582,-53.108,-9.9651,0.2200,9.5600,-0.3800,-3.3750,0.8125,0.3750,-12.0000,19.1875,33.5625,0.0000,-0.2400,0.0900,0.2200,9.7900,-0.4600,3,3,3,3,1,1
11371,3777,125285479,5.250,-96.625,-21.438,338.562,-0.623,-1.003,2.786,99993.23,36.38,-54.373,-52.991,-10.0431,0.3000,9.5300,-0.3400,-2.3750,0.5625,-0.7500,-12.0000,20.0000,34.3750,0.0800,-0.2600,0.0600,0.2100,9.7900,-0.4100,3,3,3,3,1,1
11383,3781,125406939,5.125,-96.375,-21.399,338.688,-0.421,0.235,0.438,99978.56,36.39,-54.217,-52.882,-10.0327,0.2800,9.5000,-0.3800,-1.3750,0.1250,-1.0000,-12.0000,18.8750,33.5625,0.1300,-0.1600,-0.1400,0.1900,9.7900,-0.3600,3,3,3,3,1,1
11395,3785,125527126,3.750,-95.250,-20.840,340.062,-0.718,-1.687,-1.050,100001.34,36.38,-54.078,-52.799,-10.2565,0.4600,9.7700,-0.5500,-21.1875,0.6250,-24.8750,-12.3750,20.0000,32.7500,0.5500,-0.1200,-0.4600,-0.0400,9.8000,-0.1700,3,3,3,3,1,1
11407,3789,125646977,-3.000,-86.750,-18.340,344.750,-0.278,-0.080,3.029,99982.30,36.39,-53.881,-52.654,-8.9109,-0.9100,8.6700,0.6800,-119.1250,18.8750,-81.1875,-13.8750,15.1875,36.3750,0.1600,0.0800,0.0700,-1.1900,9.6500,1.2600,3,3,3,3,1,1
11419,3793,125767443,-11.375,-67.812,-12.841,352.062,-0.024,-0.106,2.766,99982.61,36.39,-53.633,-52.354,-8.0723,-2.7500,7.3400,3.6700,-180.6875,-14.8125,-81.0625,-16.0625,4.7500,38.8750,-0.1600,-1.4400,-0.3200,-2.6000,8.4600,4.2000,3,3,3,3,1,1
11431,3797,125886938,-17.938,-41.562,-7.015,356.688,-0.032,-0.283,0.080,99984.71,36.39,-53.422,-52.131,-9.9298,-4.8800,5.6500,6.5500,-240.0625,-21.0000,-78.9375,-15.2500,-7.0625,38.5000,0.0300,-0.2800,-0.0700,-3.6600,5.5100,7.2300,3,3,3,3,1,1
11441,3800,125986207,-19.750,-23.250,-4.242,357.375,-0.259,-0.681,-2.463,99989.41,36.36,-53.330,-52.421,-14.9907,-4.2900,1.3000,8.4200,-171.3125,16.0625,-51.8125,-13.5000,-21.8750,31.5000,-0.4800,-1.5900,-0.0700,-3.9900,2.6500,8.5500,3,3,3,3,1,1
11453,3804,126107699,-21.500,-6.188,-1.668,0.500,-0.396,-0.641,-1.598,99988.95,36.38,-53.290,-53.154,-17.5901,-4.9800,-0.1900,8.9200,-102.0625,3.3750,-46.6250,-10.5000,-33.3750,21.6875,-0.0600,-0.7900,0.0000,-4.2200,0.2900,8.8400,3,3,3,3,1,1
11465,3808,126227897,-6.312,-4.250,0.548,1.500,-0.363,-0.564,1.026,99988.03,36.38,-53.310,-54.094,-18.8712,-1.9400,0.0000,9.2900,-1.8125,-97.6250,6.2500,-6.7500,-36.0000,17.5625,-0.3000,0.0600,-0.5200,-1.7600,0.0000,9.6400,3,3,3,3,1,1
11477,3812,126346756,5.000,-4.250,0.933,1.062,-0.451,-1.009,-0.559,99993.31,36.37,-53.462,-55.139,-19.4751,-0.1500,-0.1900,9.7600,1.0625,-0.9375,-4.5625,0.1875,-35.8750,18.0000,-0.2100,-0.1200,0.0000,0.1800,0.0000,9.8000,3,3,3,3,1,1
11489,3816,126467830,5.000,-4.250,1.035,0.938,-0.241,0.612,0.284,99974.09,36.39,-53.722,-56.207,-19.5691,0.1900,0.0300,9.8100,-0.1250,-0.5000,0.3125,-0.8750,-36.6875,18.3750,-0.0700,-0.0300,0.0200,0.1700,0.0000,9.8000,3,3,3,3,1,1
11501,3820,126587318,5.000,-4.250,0.822,0.625,0.027,-0.001,3.091,99981.37,36.38,-53.952,-57.231,-19.5641,0.0700,-0.0400,9.8200,-0.0625,-0.1250,-0.0625,-0.8750,-37.3750,18.0000,-0.0600,-0.0200,0.0300,0.1700,0.0000,9.8000,3,3,3,3,1,1
11513,3824,126707938,4.938,-4.250,0.482,0.125,-0.090,-0.980,-0.145,99992.96,36.38,-54.333,-58.269,-19.5452,0.0700,-0.0400,9.8000,0.0625,0.0625,-0.0625,-1.2500,-37.3750,18.3750,-0.0900,-0.0400,0.0100,0.1600,0.0000,9.8000,3,3,3,3,1,1
11525,3828,126828135,4.938,-4.250,0.111,359.938,-0.183,-0.663,-1.252,99989.21,36.38,-54.832,-59.303,-19.5890,0.0900,-0.0100,9.8400,0.1250,0.1875,-0.1250,0.1875,-36.6875,18.0000,-0.0700,-0.0500,0.0000,0.1600,0.0000,9.8000,3,3,3,3,1,1
11534,3831,126918465,4.938,-4.250,-0.102,359.750,0.064,1.278,0.032,99966.20,36.39,-55.267,-60.142,-19.5537,0.1500,-0.0100,9.8000,-0.1875,0.5000,-0.1250,-0.0625,-36.6875,18.3750,-0.1700,-0.1000,-0.0100,0.1600,0.0000,9.8000,3,3,3,3,1,1
11546,3835,127048067,4.938,-4.250,-0.214,359.688,-0.261,-1.784,0.498,100002.50,36.37,-55.806,-61.143,-19.5896,0.2500,0.0900,9.8200,-0.5625,1.7500,0.0000,-0.5000,-36.6875,17.1875,-0.0400,-0.0300,0.0100,0.1600,0.0000,9.8000,3,3,3,3,1,1
11558,3839,127168557,4.875,-4.250,-0.356,359.562,-0.481,-1.093,-2.958,99994.30,36.38,-56.527,-62.155,-19.5724,0.1100,0.0000,9.8200,0.2500,-0.0625,-0.1875,-0.5000,-36.6875,17.1875,-0.1300,-0.0400,0.0000,0.1500,0.0000,9.8000,3,3,3,3,1,1
11570,3843,127287565,7.750,-4.812,-1.150,357.812,-0.208,-0.342,1.684,99985.40,36.38,-57.172,-63.165,-20.3033,0.5800,-0.8700,10.7000,11.5625,-90.8125,10.8125,-0.8750,-36.6875,18.0000,-0.2900,-1.1100,0.6500,0.8200,0.1200,9.7700,3,3,3,3,1,1
11582,3847,127408684,29.750,-7.188,-2.303,357.500,0.005,1.690,0.001,99961.32,36.38,-57.899,-64.122,-18.1872,4.4500,0.6000,8.7400,18.0000,-249.8750,-1.1875,2.0625,-37.0625,19.5625,0.8300,0.0200,-0.7600,4.2600,0.4500,8.8100,3,3,3,3,1,1
11594,3851,127528900,57.125,-14.312,29.460,90.188,-0.332,-0.265,-2.166,99984.49,36.39,-58.626,-64.659,-15.0461,6.0100,1.3100,5.1100,22.3125,-251.6250,-21.3125,9.0625,-35.1875,16.7500,-1.0500,0.3100,-0.7700,7.8400,1.0300,5.7800,3,3,3,3,1,1
11606,3855,127648805,81.375,-53.000,76.190,97.500,-0.053,0.666,0.801,99973.45,36.37,-59.280,-65.193,-18.0268,8.7800,1.9500,0.5300,-18.7500,-222.6250,-30.7500,19.8750,-33.2500,6.8750,-0.9000,0.2600,-1.5100,9.5700,1.6100,1.4000,3,3,3,3,1,1
11618,3859,127768937,72.812,-145.438,97.072,110.062,-0.139,-0.394,0.028,99986.02,36.38,-59.931,-65.750,-13.5710,8.1300,1.8200,-2.4000,-7.8125,-250.5000,-40.3125,22.8750,-33.0000,-3.2500,-0.8900,0.1300,-0.3400,9.1400,2.2100,-2.7500,3,3,3,3,1,1
11630,3863,127888218,50.688,-164.812,112.454,120.875,-0.223,-0.675,-0.512,99989.35,36.38,-60.563,-65.910,-14.4149,7.2300,2.3100,-7.2600,42.8750,-132.0000,-7.3125,19.5625,-31.5000,-15.1875,0.0900,-0.2600,-0.8000,6.9800,2.1900,-6.5200,3,3,3,3,1,1
11640,3866,127988294,41.875,-169.875,38.491,353.812,-0.338,-0.480,-0.668,99987.05,36.37,-61.093,-66.164,-14.6509,5.6300,2.4000,-7.4100,30.8750,-67.9375,-13.5625,15.3750,-32.5000,-20.6875,-1.0500,-0.0800,-0.0500,5.9400,1.8800,-7.5600,3,3,3,3,1,1
11652,3870,128109466,32.062,-175.000,8.440,358.562,-0.267,0.588,-1.070,99974.38,36.37,-61.699,-66.652,-15.5643,5.6100,3.0800,-8.1700,8.7500,34.3750,26.1250,12.7500,-34.2500,-20.6875,1.0600,1.1800,-0.0200,4.6100,1.3800,-8.5400,3,3,3,3,1,1
11664,3874,128229774,29.000,-175.875,2.545,0.875,-0.278,-0.224,0.644,99984.00,36.38,-62.243,-67.158,-15.6944,2.4900,2.2300,-7.7800,15.6875,31.5625,12.0000,8.0000,-35.7500,-22.3750,0.3400,-1.2300,-0.2200,4.1400,1.2900,-8.7900,3,3,3,3,1,1
11676,3878,128349182,27.812,-174.875,1.877,1.875,0.048,0.018,3.282,99981.13,36.37,-62.722,-67.768,-17.0012,3.6200,1.4600,-8.5700,-21.5000,-27.5000,-6.6875,6.5000,-35.3750,-23.1875,-0.6500,-0.2800,1.5200,3.9600,1.4500,-8.8500,3,3,3,3,1,1
11688,3882,128469702,25.812,-176.188,2.892,4.188,-0.028,0.157,-1.140,99979.49,36.39,-63.291,-68.333,-18.0252,2.6800,0.3900,-9.1400,-10.6250,-14.6250,8.7500,6.5000,-35.7500,-22.2500,-1.0500,-0.9000,0.1200,3.6400,1.2700,-9.0100,3,3,3,3,1,1
11700,3886,128588428,26.188,-175.750,4.376,5.250,0.188,0.012,2.474,99981.20,36.38,-63.765,-68.881,-16.8730,3.4500,1.3000,-8.2500,-4.9375,-10.9375,3.1875,3.5000,-35.7500,-22.2500,-0.0900,-0.3400,0.8100,3.7000,1.3300,-8.9800,3,3,3,3,1,1
11712,3890,128709795,31.062,-176.500,4.963,5.188,0.259,0.802,-0.681,99971.84,36.36,-64.311,-69.383,-14.9027,2.4100,1.6300,-6.7700,-17.6250,19.3750,-2.6875,6.0625,-35.3750,-22.0000,0.0600,0.2600,1.2700,4.4600,1.1700,-8.6500,3,3,3,3,1,1
11724,3894,128830024,30.750,-176.688,5.503,6.188,0.307,-0.670,1.905,99989.29,36.38,-64.762,-69.850,-18.8765,4.5300,0.8300,-10.7600,15.2500,31.2500,13.5625,5.7500,-35.3750,-22.7500,1.7300,1.1300,-2.9000,4.4200,1.1400,-8.6700,3,3,3,3,1,1
11736,3898,128959573,29.000,-175.562,5.885,6.188,-0.141,0.586,-5.390,99974.41,36.36,-65.495,-70.408,-16.3941,3.3200,1.6600,-8.1800,-2.3125,-12.6250,1.3750,3.8750,-34.2500,-23.1875,0.5000,0.0900,1.2300,4.1200,1.3400,-8.7900,3,3,3,3,1,1
11748,3902,129080653,26.812,-172.125,6.291,6.562,-0.217,0.031,-0.768,99980.98,36.37,-66.050,-70.866,-16.7659,3.7500,1.7200,-8.1600,-25.8125,-12.8750,-4.1250,6.0625,-35.0000,-23.1875,0.0100,-0.2500,-0.0700,3.8000,1.8900,-8.8300,3,3,3,3,1,1
11760,3906,129200065,24.938,-168.625,6.265,6.062,-0.247,-0.658,0.499,99989.15,36.37,-66.569,-71.319,-17.2803,2.3700,3.1800,-9.3600,-7.1250,-37.6875,-10.2500,4.5625,-33.5000,-27.6875,1.1400,0.7800,-0.8300,3.5000,2.4500,-8.8200,3,3,3,3,1,1
11772,3910,129320593,17.500,-163.750,5.184,4.562,-0.098,0.633,-0.217,99973.84,36.37,-67.108,-71.762,-14.0850,1.8600,2.0800,-4.7600,29.5625,18.3750,9.6250,3.8750,-31.6875,-28.8750,1.1600,-0.3800,1.4600,2.2900,3.3300,-8.9300,3,3,3,3,1,1
11784,3914,129439206,16.938,-165.938,4.012,2.875,0.070,0.154,2.168,99979.52,36.39,-67.549,-72.241,-16.7792,1.8300,2.4800,-7.7900,39.0625,9.5625,-14.3125,3.5000,-30.1875,-29.6875,-0.3800,-0.0600,1.1500,2.2200,2.9300,-9.0800,3,3,3,3,1,1
11796,3918,129560682,17.312,-167.188,2.042,0.250,-0.187,-0.673,-1.444,99989.32,36.37,-68.084,-72.732,-17.6826,2.5000,2.8400,-8.7500,12.4375,33.0000,-15.1250,5.0000,-31.2500,-29.7500,0.4000,0.1200,-0.3000,2.2600,2.7900,-9.1200,3,3,3,3,1,1
11808,3922,129681018,18.812,-167.625,0.277,359.375,-0.236,1.068,-2.885,99968.70,36.37,-68.682,-73.262,-17.3770,1.5500,2.4700,-8.6700,9.5625,5.8750,-5.0000,6.5000,-32.7500,-28.0625,0.0700,-0.0600,1.0200,2.5100,2.7000,-9.0800,3,3,3,3,1,1
11820,3926,129800821,19.125,-169.500,-0.372,359.500,-0.185,0.232,0.372,99978.60,36.38,-69.162,-73.726,-18.4002,1.9500,2.1400,-9.6100,4.0000,-12.0000,5.5625,6.8750,-32.7500,-27.6875,-0.6400,-0.4500,-0.0200,2.5600,2.4000,-9.1500,3,3,3,3,1,1
11832,3930,129920950,18.625,-171.750,-0.200,0.062,-0.500,-0.874,-1.968,99991.71,36.38,-69.712,-74.190,-17.5846,3.4700,1.9800,-8.4300,18.0000,-13.1875,4.2500,6.5000,-32.7500,-26.0625,-0.8500,-0.1300,0.3000,2.4700,2.0400,-9.2600,3,3,3,3,1,1
11843,3934,130040420,15.688,-174.750,0.292,0.875,-0.622,-1.117,-0.668,99994.59,36.37,-70.262,-74.707,-18.7899,1.7300,1.6200,-9.6600,16.4375,-42.1875,12.1875,5.3750,-33.5000,-25.5625,-0.9200,-0.3700,-0.1100,1.9200,1.5500,-9.4800,3,3,3,3,1,1
11855,3938,130161436,13.875,-177.812,0.722,0.688,-0.443,-0.615,1.314,99988.64,36.38,-70.766,-75.223,-18.3179,1.7800,1.1600,-8.9900,18.8750,6.5000,0.1875,2.3750,-35.0000,-22.7500,-0.2400,-0.2100,0.5200,1.6800,1.0700,-9.5900,3,3,3,3,1,1
11865,3941,130261465,13.875,-179.500,0.669,0.562,-0.263,0.034,1.457,99980.95,36.37,-71.167,-75.717,-19.2213,2.1600,0.3700,-9.7700,19.1250,-18.7500,-2.8125,3.1875,-36.5000,-21.5000,-0.2100,-0.0500,0.0200,1.6800,0.7900,-9.6200,3,3,3,3,1,1
11876,3945,130371565,12.125,-180.875,0.344,0.000,-0.174,-0.556,0.768,99987.94,36.36,-71.595,-76.205,-18.9868,0.8900,0.6300,-9.5400,16.9375,-8.7500,-4.4375,3.1875,-36.5000,-21.0625,-0.4700,0.0700,0.2800,1.3900,0.5600,-9.6900,3,3,3,3,1,1
11888,3949,130490411,10.375,-182.500,-0.099,359.688,0.009,0.211,0.969,99978.84,36.37,-72.073,-76.733,-19.0718,0.7300,0.2700,-9.5100,23.5625,-13.3750,3.3750,2.3750,-36.8750,-19.0625,-0.4500,-0.2800,0.2900,1.0600,0.2500,-9.7400,3,3,3,3,1,1
11900,3953,130611687,6.875,-183.938,-0.309,359.750,0.161,-0.173,2.328,99983.41,36.37,-72.509,-77.274,-19.5610,1.3500,-0.4300,-9.8900,14.8750,-30.1250,7.1250,2.3750,-37.5625,-18.5625,0.1100,-0.2000,0.3500,0.4900,0.0400,-9.7900,3,3,3,3,1,1
11912,3957,130732009,6.438,175.500,0.040,0.375,-0.059,-0.606,-1.278,99988.53,36.36,-73.037,-77.817,-19.2558,0.0800,-0.2200,-9.5200,1.4375,0.1250,3.9375,0.8750,-37.0625,-18.5000,-0.2800,-0.1500,0.2900,0.4100,-0.0300,-9.7900,3,3,3,3,1,1
11924,3961,130851803,6.188,175.312,0.228,0.250,-0.160,-0.248,-1.304,99984.30,36.36,-73.584,-78.350,-19.1926,0.0700,-0.1700,-9.4600,1.0625,-0.3125,0.4375,0.8750,-36.2500,-16.7500,-0.3700,-0.1800,0.3100,0.3700,-0.0600,-9.7900,3,3,3,3,1,1
11935,3965,130971927,6.000,175.188,0.210,0.188,-0.488,-0.650,-2.114,99989.05,36.38,-74.180,-78.881,-19.2057,0.0300,-0.1600,-9.4700,0.3125,0.1250,0.2500,0.5625,-36.6875,-16.7500,-0.2200,-0.0300,0.3300,0.3400,-0.0900,-9.8000,3,3,3,3,1,1
11947,3969,131091210,5.688,175.125,0.147,0.062,-0.173,0.461,0.962,99975.89,36.38,-74.682,-79.379,-19.1620,0.0600,-0.1100,-9.4300,-0.5625,-1.7500,0.0625,1.2500,-37.0625,-16.7500,-0.2500,-0.0100,0.3500,0.2900,-0.0900,-9.8000,3,3,3,3,1,1
11959,3973,131211995,5.625,175.250,0.112,0.125,-0.426,-0.847,-0.601,99991.38,36.36,-75.223,-79.878,-19.1849,0.0100,-0.0700,-9.4500,-2.4375,0.1875,0.3125,0.5625,-37.3750,-16.3750,-0.2500,-0.0100,0.3300,0.2800,-0.0700,-9.8000,3,3,3,3,1,1
11969,3976,131312465,5.562,175.312,0.141,0.125,-0.223,-0.795,0.720,99990.77,36.37,-75.616,-80.274,-19.2046,0.0800,-0.1100,-9.4700,0.5000,-2.3750,-1.2500,0.1875,-37.0625,-18.8750,-0.2100,-0.0300,0.3300,0.2700,-0.0700,-9.8000,3,3,3,3,1,1
11980,3980,131422569,5.562,175.250,0.048,359.938,-0.083,0.809,0.036,99971.76,36.38,-76.088,-80.706,-19.1848,0.0800,-0.1200,-9.4500,-0.0625,0.0000,0.3125,0.5625,-36.6875,-17.5625,-0.1600,-0.0200,0.3000,0.2700,-0.0800,-9.8000,3,3,3,3,1,1
11992,3984,131541240,5.500,175.062,-0.019,359.938,-0.134,-0.598,0.359,99988.45,36.36,-76.547,-81.163,-19.3298,0.0900,-0.1100,-9.6000,1.4375,-0.0625,-1.0625,0.5625,-37.0625,-16.3750,-0.1700,0.0000,0.1900,0.2600,-0.1100,-9.8000,3,3,3,3,1,1
12004,3988,131662186,5.438,174.938,-0.140,359.812,-0.230,0.712,-1.861,99972.91,36.37,-77.115,-81.643,-19.3819,0.0800,-0.1400,-9.6500,-1.0625,0.0625,-0.5000,0.8750,-36.2500,-16.7500,-0.1800,0.0000,0.1800,0.2500,-0.1300,-9.8000,3,3,3,3,1,1
12016,3992,131782881,5.375,174.938,-0.140,359.875,0.155,0.338,3.396,99977.34,36.37,-77.498,-82.074,-19.3538,0.0500,-0.1200,-9.6200,-1.8750,0.1250,-0.5000,0.8750,-37.3750,-16.7500,-0.1700,0.0000,0.2000,0.2400,-0.1300,-9.8000,3,3,3,3,1,1
12028,3996,131902328,5.188,174.875,-0.136,359.812,0.071,0.924,-1.049,99970.41,36.36,-77.994,-82.514,-19.3652,0.0600,-0.1300,-9.6300,-0.3750,-3.1250,-1.0000,1.2500,-37.0625,-18.3750,-0.1500,0.0000,0.1800,0.2100,-0.1400,-9.8000,3,3,3,3,1,1
